job_id,Title,Company,Experience,Location,Description,Posted_Date,Skills_Listed,Job_URL,source,date_scraped
HR Data Analyst_ATS Corporatio,HR Data Analyst,ATS Corporation,3 - 5 Years,"Bengaluru, India","Job Description
             Job SummaryWe are seeking a detail-oriented HR Data Analyst to support HR analytics, reporting, and HR systems initiatives. This role will partner with global HR teams to deliver workforce insights, maintain data integrity, and enhance HR processes through data-driven decision-making.ResponsibilitiesCollect, clean, and maintain HR data from multiple sources including HRIS, ATS, payroll, and employee records. Prepare regular and ad-hoc HR reports and dashboards for gl",Posted 13 days ago,"Hris, Power Bi, Excel, google sheets, Tableau, ATS",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Flight Data Analyst_AMETEK,Flight Data Analyst,AMETEK,3 - 5 Years,"Bengaluru, India","Job Description
             Scope Of RoleThe FDR/CVR Data Analyst will play a critical role in ensuring the safety and efficiency of aircraft operations by performing in-depth analysis of flight data. This position involves working with large datasets from flight recorders to monitor aircraft health and support return-to-service processes. The analyst will collaborate with various teams to interpret data, develop reports, and ensure compliance with industry standards. Additionally, the role inc",Posted 8 days ago,"Logical frame construction, Aircraft operational procedures, ARINC standards, FDR and CVR readouts and analysis",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
HCM Payroll Data Analyst_Brand,HCM Payroll Data Analyst,BrandSafway,6 - 10 Years,"Bengaluru, India","Job Description
             Job Title: IT Services – Senior HCM Payroll Data AnalystDepartment: ITLocation: Bangalore *(Local Candidates Preferred) Workplace Type: *2 days Mandatory in office BrandSafway is a leading provider of specialty services to North America's energy markets. Its extensive portfolio of specialized industrial service offerings includes scaffolding, coatings, insulation, refractory, forming & shoring, cathodic protection, mechanical services and other related crafts. The co",Posted 7 days ago,"PECI EDI, WFM Pro, ADP GlobalView, ADP reporting, reconciliation tools, Workday, Excel, Sql",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Senior Workforce Data Analyst_,Senior Workforce Data Analyst,Syneos Health,5 - 7 Years,"Hyderabad, India","Job Description
             DescriptionSenior Workforce Data AnalystSyneos Health® is a leading fully-integrated life sciences services organization built to accelerate customer success. We partner with innovators at every point across the drug development and commercialization continuum, helping them navigate complexity, anticipate change and accelerate progress.Every day we perform better because of how we work together, as one team, each the best at what we do. We bring together talented exp",Posted 8 days ago,"Power Bi, Databricks, Workday, Microsoft Excel, Sql",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Game Data Analyst (Gaming Prod,Game Data Analyst (Gaming Product Management KPIs),Assassin's Creed,5 - 7 Years,"Pune, India","Job Description
             JOB DESCRIPTIONImpact -Enable data-driven decisions for leaders for LiveOps events, feature launches, and content updates through dashboards by defining datasets.Track KPIs including and not limited upto - Daily Active Users (DAU), Retention Rate, Churn Rate, ARPU (Average Revenue Per User), and session metrics.Make daily / weekly/monthly reports on player behavior, performance accuracy, engagement, and monetization / revenue trends to improve visibility. Perform A/B",Posted 11 days ago,"Hive DB, Nosql, RDBMS, Power Bi, Databricks, Sql, Python",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Financial Data Analyst (Refere,Financial Data Analyst (Reference Data/Financial Instruments),SimCorp,2 - 4 Years,"Noida, India","Job Description
             What Makes Us, UsJoin some of the most innovative thinkers in FinTech as we lead the evolution of financial technology. If you are an innovative, curious, collaborative person who embraces challenges and wants to grow, learn and pursue outcomes with our prestigious financial clients, say hello to SimCorp!At its foundation, SimCorp is guided by our values — caring, customer success-driven, collaborative, curious, and courageous. Our people-centered organization focuse",Posted 9 days ago,"data workflows, financial reporting, financial data analysis, Data Governance, Data Integration",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Data Analyst_agos aviation,Data Analyst,agos aviation,2 - 7 Years,"Mumbai, India","Job Description
             Hiring: Enterprise Data AnalystLocation: Mumbai (Andher East)Experience: OpenEmployment Type: Full-TimeAbout the RoleWe are looking for a highly analytical and tech-savvy Enterprise Data Analyst to transform data into actionable business insights. The ideal candidate will have experience in data analytics, business intelligence, AI-enabled solutions, and dashboard development, with a passion for solving business problems through data.Key ResponsibilitiesDevelop and m",Posted 13 days ago,"data visualization tools, ETL concepts, AI technologies, Generative AI, Machine Learning, Power Bi, Sql, Data Modeling, Python, Apis, Git, Microsoft Azure",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Senior Data Analyst - SCM_Syst,Senior Data Analyst - SCM_Systems & Strategy,delta technology hub,5 - 8 Years,"Bengaluru, India","Job Description
             How You'll Help Us Keep Climbing (Overview & Key Responsibilities)The SCM Systems & Strategy Analyst is responsible for managing supply chain processes, business tools, and operational insights within TechOps Supply Chain. This role improves visibility, communication, and collaboration across the organization to strengthen supply chain resiliency, mitigate business risks, and address commercial challenges.Working closely with internal stakeholders, sourcing teams, an",Posted 8 days ago,"Statistics, Master Data Management, Machine Learning, Data Analytics, Sql, Api Development",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Data Analyst_Exl,Data Analyst,Exl,4 - 6 Years,"Pune, India","Job Description
             Must-Have4+ / 5+ years of professional experience as a Data Analyst with good decision-making, analytical and problem-solving skills.SQL, Pyspark, Python with Banking Domain knowledge - Credit & Lending.Working knowledge / experience of Big Data frameworks like Hadoop, Hive and Spark.Hands-on experience in query languages like HQL or SQL (Spark SQL) for Data exploration.Data mapping: Determine the data mapping required to join multiple data sets together across multi",Posted 11 days ago,"Pyspark, Spark SQL, Hive, Hadoop, Hql, Spark, Sql, Python",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Data Analyst_WNS Denali,Data Analyst,WNS Denali,7 - 9 Years,"Gurugram, Gurugram, India","Job Description
             7+ years of experience as a Data Engineer with expertise in data processing, analytics, and cloud platforms.Analyze and process large structured datasets using SQL, Python, Pandas, and PySpark.Build, optimize, and maintain data transformation pipelines for analysis-ready datasets.Perform data cleansing, validation, and quality checks using regular expressions and other data validation techniques.Develop and optimize analytical and reporting queries using Google BigQu",Posted 8 days ago,"Google BigQuery, Apis, CSS, Power Bi, Pyspark, Tableau, Data Modeling, HTML, Sql, Big Data Technologies, Angular, Apache Airflow, React, Javascript, Pandas, Web Scraping, Python, Etl",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Healthcare Research & Data Ana,Healthcare Research & Data Analyst,Clarivate Analytics,2 - 4 Years,India,"Job Description
             We are looking for a Healthcare Research and Data Analyst to join our Medtech Insights team in Bangalore. This is an amazing opportunity to work on syndicated market research reports and custom projects for medical device space. The team consists of 48 - 50 people and is reporting to the Director, Medtech Insights. We have great skill sets in market research and forecasting, and we would love to speak with you if you have skills in data research & analysis and conten",Posted 12 days ago,"data organization strategies, data research analysis, content generation, market research methodologies, healthcare forecasting consulting, Microsoft Excel, Vlookup",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Principal Survey Data Analyst_,Principal Survey Data Analyst,Oceaneering International,8 - 10 Years,"Chandigarh, India","Job Description
             Job DescriptionThe S&P (Survey and Positioning) Hydrographic Survey Data Analyst is responsible for data processing and analysis activities required for job preparation, field support, office QC, final reporting QC, final deliverable QC, and project close out activities assigned by Project Management. This position operates company supplied computers with appropriate software programs to support data processing and analysis tasks. This position interfaces closely wit",Posted 7 days ago,"Data Analysis, data standards, Mapping, geodetics, DGPS, Agisoft Metashape, Autocad, surface subsea survey sensors, NaviModel, NaviEdit, M365 Microsoft skills, Data Management",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Data Analyst 2_Aditi Tech Cons,Data Analyst 2,Aditi Tech Consulting Private Limited,N/A,Hyderabad,"Job Description
             Summary:Work closely with Product, Engineering, Data Science, and Outreach to provide analytical support and assist with data-driven decision-making. Engage in data extraction, cleaning, preprocessing, and transformation to generate actionable insights. Design and build insightful dashboards to present actionable insights and drive business decisions. Design and author data pipelines to power the dashboards.Responsibilities:Provide analytical support to various depar",Posted 16 days ago,"U-SQL, Ms Excel, Data Analytics, Powerbi, Presto, SQL Server, Data Visualization, Sparksql, Sql",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
